0,0,0,135
-1.5707963267948965579989817342721,0,-1.5707963267948965579989817342721,0
0,135,0,0
-1.5707963267948965579989817342721,38,0,120
1.5707963267948965579989817342721,0,0,0
-1.5707963267948965579989817342721,0,3.1415926535897931159979634685442,72
